"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","359","Should not be able to add a resident credential when setHasUserVerification=false","","Fri Feb 20 16:55:15 UTC 2026","passed","Fri Feb 20 16:55:15 UTC 2026","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","residentCredentialNotSupportedWhenSetHasUserVerificationFalse"
"","2568","Should be able to find box using implicit wait","","Fri Feb 20 16:53:34 UTC 2026","passed","Fri Feb 20 16:53:36 UTC 2026","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","implicit"
"","1263","Should be able to select options from a single select list","","Fri Feb 20 16:55:08 UTC 2026","passed","Fri Feb 20 16:55:09 UTC 2026","","com.cdTester.tests.selenium.web.interactions.SelectListTest","com.cdTester.tests.selenium.web.interactions.SelectListTest","selectOption"
"","1490","Checkbox input should be checked","","Fri Feb 20 16:54:16 UTC 2026","passed","Fri Feb 20 16:54:18 UTC 2026","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","isSelected"
"","785","Should be able to navigate back using the navigate().back() method","","Fri Feb 20 16:55:44 UTC 2026","passed","Fri Feb 20 16:55:45 UTC 2026","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserBack"
"","344","Should be able to add a non-resident credential when setHasUserVerification=false","","Fri Feb 20 16:55:14 UTC 2026","passed","Fri Feb 20 16:55:14 UTC 2026","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testCreateAndAddNonResidentialKey"
"","2602","Should switch to iFrame using name","","Fri Feb 20 16:54:58 UTC 2026","passed","Fri Feb 20 16:55:01 UTC 2026","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithName"
"","807","Should be able to navigate forward using the navigate().forward() method","","Fri Feb 20 16:55:43 UTC 2026","passed","Fri Feb 20 16:55:44 UTC 2026","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserForward"
"","368","Should be able to remove a virtual authenticator","","Fri Feb 20 16:55:14 UTC 2026","passed","Fri Feb 20 16:55:14 UTC 2026","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAuthenticator"
"","1615","Should be able to send keys to an element using Actions","","Fri Feb 20 16:53:46 UTC 2026","passed","Fri Feb 20 16:53:48 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","sendKeysToElement"
"","1703","Should be able to copy and paste using Actions","","Fri Feb 20 16:53:41 UTC 2026","passed","Fri Feb 20 16:53:43 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","copyPaste"
"","10652","Should fail to find box without waits","","Fri Feb 20 16:53:18 UTC 2026","passed","Fri Feb 20 16:53:29 UTC 2026","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","noWaits"
"","1515","Should be able to hold SHIFT key down whilst sending keys using Actions","","Fri Feb 20 16:53:45 UTC 2026","passed","Fri Feb 20 16:53:46 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.KeysTest","com.cdTester.tests.selenium.web.actions_api.KeysTest","keyDown"
"","2176","Should be able to click a link in a nested iframe that triggers an alert","","Fri Feb 20 16:54:42 UTC 2026","passed","Fri Feb 20 16:54:44 UTC 2026","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","nestedIframeAlertTest"
